Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1293231,,,,1293231,,3492144,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,7200425,,,,7200425,,20590000,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,790187,,,,790187,,1375000,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,395250,,,,395250,,1365000,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,9962144,,,,9962144,,33689952,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1595000,,,,1595000,,2556269,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,9375,,,,9375,,22341,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,356812,,,,356812,,1280278,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,12438472,,,,12438472,,54998356,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1432500,,,,1432500,,2346405,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,181101,,,,181101,,624029,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,7617902,,,,7617902,,38823912,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1086375,,,,1086375,,3688895,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,6000,,,,6000,,8000,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,366750,,,,366750,,1371517,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,11484125,,,,11484125,,58750392,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,748062,,,,748062,,6018942,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,3187,,,,3187,,13092,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,428000,,,,428000,,1994542,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,9036328,,,,9036328,,42459744,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,1144562,,,,1144562,,5177524,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,163296,,,,163296,,733898,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,12351535,,,,12351535,,53315544,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,445062,,,,445062,,1828585,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,030232,"Tuna(yellowfin) fresh or chilled, whole",8,Weight in kilograms,559562,,,,559562,,2198281,,,0
